"HOUSEID","PERSONID","TDTRPNUM","STRTTIME","ENDTIME","TRVLCMIN","TRPMILES","TRPTRANS","TRPACCMP","TRPHHACC","VEHID","TRWAITTM","NUMTRANS","TRACCTM","DROP_PRK","TREGRTM","WHODROVE","WHYFROM","LOOP_TRIP","TRPHHVEH","HHMEMDRV","HH_ONTD","NONHHCNT","NUMONTRP","PSGR_FLG","PUBTRANS","TRIPPURP","DWELTIME","TDWKND","VMT_MILE","DRVR_FLG","WHYTRP1S","ONTD_P1","ONTD_P2","ONTD_P3","ONTD_P4","ONTD_P5","ONTD_P6","ONTD_P7","ONTD_P8","ONTD_P9","ONTD_P10","ONTD_P11","ONTD_P12","ONTD_P13","TDCASEID","TRACC_WLK","TRACC_POV","TRACC_BUS","TRACC_CRL","TRACC_SUB","TRACC_OTH","TREGR_WLK","TREGR_POV","TREGR_BUS","TREGR_CRL","TREGR_SUB","TREGR_OTH","WHYTO","TRAVDAY","HOMEOWN","HHSIZE","HHVEHCNT","HHFAMINC","DRVRCNT","HHSTATE","HHSTFIPS","NUMADLT","WRKCOUNT","TDAYDATE","HHRESP","LIF_CYC","MSACAT","MSASIZE","RAIL","URBAN","URBANSIZE","URBRUR","GASPRICE","CENSUS_D","CENSUS_R","CDIVMSAR","HH_RACE","HH_HISP","HH_CBSA","SMPLSRCE","R_AGE","EDUC","R_SEX","PRMACT","PROXY","WORKER","DRIVER","WTTRDFIN","WHYTRP90","TRPMILAD","R_AGE_IMP","R_SEX_IMP","VEHTYPE","OBHUR","DBHUR","OTHTNRNT","OTPPOPDN","OTRESDN","OTEEMPDN","OBHTNRNT","OBPPOPDN","OBRESDN","DTHTNRNT","DTPPOPDN","DTRESDN","DTEEMPDN","DBHTNRNT","DBPPOPDN","DBRESDN"
"30004277","02","06","2005","2035",30,0.111,"01",1,1,"-1",-1,-1,-1,"-1",-1,"-1","01","01","02","-1",2,0,2,"-1","02","HBO",-9,"01",-1,"-1","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042770206","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",2,2,"11",2,"CA","06",2,2,"201607","01","02","02","05","02","01","04","01","273.4","09","04","92","03","02","41740","02",36,"05","01","01","02","01","01",67740.5227318866,"10",0.111,36,"01","-1","U","U","50","17000","17000","5000","40","17000","17000","50","17000","17000","5000","40","17000","17000"
"30004279","01","01","1015","1035",20,10.083,"06",1,1,"03",-1,-1,-1,"-1",-1,"01","01","02","01","01",2,0,2,"02","02","HBSHOP",22,"01",10.083,"01","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",43,"05","01","01","01","01","01",212551.796706181,"03",11.2435533,43,"01","04","R","S","50","300","300","150","05","300","50","05","3000","750","1500","05","3000","750"
"30004279","01","02","1057","1105",8,0.331,"06",1,1,"03",-1,-1,-1,"-1",-1,"01","11","02","01","01",2,0,2,"02","02","NHB",30,"01",0.331,"01","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",43,"05","01","01","01","01","01",212551.796706181,"03",0.3690981,43,"01","04","S","S","05","3000","750","1500","05","3000","750","05","3000","750","1500","05","3000","750"
"30004279","01","03","1135","1218",43,6.334,"06",1,1,"03",-1,-1,-1,"-1",-1,"02","11","02","01","01",2,0,2,"01","02","NHB",45,"01",-1,"02","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",43,"05","01","01","01","01","01",212551.796706181,"03",7.0630434,43,"01","04","S","S","05","3000","750","1500","05","3000","750","20","1500","300","750","05","1500","750"
"30004279","01","04","1303","1335",32,10.963,"06",1,1,"03",-1,-1,-1,"-1",-1,"01","11","02","01","01",2,0,2,"02","02","HBSHOP",-9,"01",10.963,"01","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",43,"05","01","01","01","01","01",212551.796706181,"03",12.2248413,43,"01","04","S","R","20","1500","300","750","05","1500","750","50","300","300","150","05","300","50"
"30004279","02","01","1015","1035",20,10.083,"06",1,1,"03",-1,-1,-1,"-1",-1,"01","01","02","01","01",2,0,2,"01","02","HBSHOP",22,"01",-1,"02","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",46,"05","01","01","02","01","01",183146.911533797,"03",11.2435533,46,"01","04","R","S","50","300","300","150","05","300","50","05","3000","750","1500","05","3000","750"
"30004279","02","02","1057","1105",8,0.331,"06",1,1,"03",-1,-1,-1,"-1",-1,"01","11","02","01","01",2,0,2,"01","02","NHB",30,"01",-1,"02","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",46,"05","01","01","02","01","01",183146.911533797,"03",0.3690981,46,"01","04","S","S","05","3000","750","1500","05","3000","750","05","3000","750","1500","05","3000","750"
"30004279","02","03","1135","1218",43,6.334,"06",1,1,"03",-1,-1,-1,"-1",-1,"02","11","02","01","01",2,0,2,"02","02","NHB",42,"01",6.334,"01","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",46,"05","01","01","02","01","01",183146.911533797,"03",7.0630434,46,"01","04","S","S","05","3000","750","1500","05","3000","750","20","1500","300","750","05","1500","750"
"30004279","02","04","1300","1335",35,10.963,"06",1,1,"03",-1,-1,-1,"-1",-1,"01","11","02","01","01",2,0,2,"01","02","HBSHOP",-9,"01",-1,"02","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042790204","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","01","01",2,4,"10",2,"TX","48",2,2,"201610","01","02","02","05","02","01","04","01","216.5","07","03","72","01","02","19100","02",46,"05","01","01","02","01","01",183146.911533797,"03",12.2248413,46,"01","04","S","R","20","1500","300","750","05","1500","750","50","300","300","150","05","300","50"
"30004285","01","01","1210","1220",10,2.54,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBO",9,"02",2.54,"01","40","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042850101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","14","02","01",1,1,"02",1,"WI","55",1,0,"201608","01","09","03","01","02","01","01","01","225.9","03","02","33","01","02","XXXXX","02",78,"02","02","06","01","02","01",17075.7702009904,"04",2.832354,78,"02","01","R","S","20","300","50","75","30","50","50","30","1500","750","750","40","750","300"
"30004285","01","02","1229","1239",10,2.734,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","14","02","01","01",1,0,1,"02","02","HBO",321,"02",2.734,"01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042850102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","02","01",1,1,"02",1,"WI","55",1,0,"201608","01","09","03","01","02","01","01","01","225.9","03","02","33","01","02","XXXXX","02",78,"02","02","06","01","02","01",17075.7702009904,"04",3.0486834,78,"02","01","S","R","30","1500","750","750","40","750","300","20","300","50","75","30","50","50"
"30004285","01","03","1800","1801",1,0.009,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","01","01","02","-1",1,0,1,"-1","02","HBSOCREC",-9,"02",-1,"-1","50","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300042850103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","17","02","01",1,1,"02",1,"WI","55",1,0,"201608","01","09","03","01","02","01","01","01","225.9","03","02","33","01","02","XXXXX","02",78,"02","02","06","01","02","01",17075.7702009904,"08",0.009,78,"02","-1","R","R","20","300","50","75","30","50","50","20","300","50","75","30","50","50"
"30004303","01","01","1001","1015",14,1.762,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","01","02","02","01",2,0,2,"02","02","HBSOCREC",45,"02",1.762,"01","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",1.9648062,73,"01","-1","C","T","50","3000","1500","1500","30","3000","3000","50","750","300","350","20","300","300"
"30004303","01","02","1100","1131",31,6.828,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"02","02","NHB",150,"02",6.828,"01","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",7.6139028,73,"01","-1","T","R","50","750","300","350","20","300","300","20","50","50","25","30","50","50"
"30004303","01","03","1401","1431",30,4.887,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"02","02","NHB",60,"02",4.887,"01","80","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",5.4494937,73,"01","-1","R","R","20","50","50","25","30","50","50","30","300","300","150","40","300","300"
"30004303","01","04","1531","1601",30,4.214,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","13","02","02","01",2,0,2,"02","02","NHB",90,"02",4.214,"01","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",4.6990314,73,"01","-1","R","C","30","300","300","150","40","300","300","40","3000","1500","1500","50","3000","1500"
"30004303","01","05","1731","1801",30,1.125,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"02","02","NHB",60,"02",1.125,"01","80","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",1.2544875,73,"01","-1","C","C","40","3000","1500","1500","50","3000","1500","50","3000","1500","1500","60","3000","1500"
"30004303","01","06","1901","1915",14,0.929,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","13","02","02","01",2,0,2,"02","02","NHB",46,"01",0.929,"01","80","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030106","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",1.0359279,73,"01","-1","C","C","50","3000","1500","1500","60","3000","1500","40","3000","1500","1500","50","3000","1500"
"30004303","01","07","2001","2011",10,1.039,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","13","02","02","01",2,0,2,"02","02","HBSHOP",-9,"01",1.039,"01","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030107","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",73,"05","01","06","01","02","01",18202.6240873856,"10",1.1585889,73,"01","-1","C","C","40","3000","1500","1500","50","3000","1500","50","3000","1500","1500","30","3000","3000"
"30004303","02","01","0930","1000",30,1.762,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"01","02","NHB",60,"02",-1,"02","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"10",1.9648062,72,"02","-1","C","T","50","3000","1500","1500","30","3000","3000","50","750","300","350","20","300","300"
"30004303","02","02","1100","1131",31,6.828,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"01","02","NHB",149,"02",-1,"02","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"10",7.6139028,72,"02","-1","T","R","50","750","300","350","20","300","300","20","50","50","25","30","50","50"
"30004303","02","03","1400","1431",31,4.887,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"01","02","NHB",59,"02",-1,"02","80","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"10",5.4494937,72,"02","-1","R","R","20","50","50","25","30","50","50","30","300","300","150","40","300","300"
"30004303","02","04","1530","1601",31,4.214,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","13","02","02","01",2,0,2,"01","02","NHB",89,"02",-1,"02","50","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030204","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","15","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"10",4.6990314,72,"02","-1","R","C","30","300","300","150","40","300","300","40","3000","1500","1500","50","3000","1500"
"30004303","02","05","1730","1801",31,1.125,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","15","02","02","01",2,0,2,"01","02","NHB",59,"02",-1,"02","80","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030205","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"10",1.2544875,72,"02","-1","C","C","40","3000","1500","1500","50","3000","1500","50","3000","1500","1500","60","3000","1500"
"30004303","02","06","1900","1915",15,0.929,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","13","02","02","01",2,0,2,"01","02","NHB",45,"01",-1,"02","80","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030206","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"10",1.0359279,72,"02","-1","C","C","50","3000","1500","1500","60","3000","1500","40","3000","1500","1500","50","3000","1500"
"30004303","02","07","2000","2011",11,1.039,"18",1,1,"-1",-1,-1,-1,"-1",-1,"01","13","02","02","01",2,0,2,"01","02","HBSHOP",-9,"01",-1,"02","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043030207","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","06","01",2,2,"06",2,"NC","37",2,0,"201609","01","10","04","06","02","04","06","02","228.4","05","03","54","01","02","XXXXX","02",72,"03","02","06","01","02","01",19090.6456484744,"11",1.1585889,72,"02","-1","C","C","40","3000","1500","1500","50","3000","1500","50","3000","1500","1500","30","3000","3000"
"30004311","01","01","0950","1055",65,5.95,"11",0,0,"-1",25,0,10,"-1",4,"-1","01","02","02","-1",1,0,1,"-1","01","HBO",1,"02",-1,"-1","30","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110101","01","02","02","02","02","02","01","02","02","02","02","02","18","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","02","06","01","02","02",74857.9153318056,"06",5.95,61,"02","-1","C","C","30","7000","1500","1500","70","7000","3000","60","7000","1500","1500","70","3000","1500"
"30004311","01","02","1056","1100",4,0.173,"01",0,0,"-1",-1,-1,-1,"-1",-1,"-1","18","02","02","-1",1,0,1,"-1","02","NHB",50,"02",-1,"-1","30","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","02","06","01","02","02",74857.9153318056,"06",0.173,61,"02","-1","C","C","60","7000","1500","1500","70","3000","1500","60","7000","1500","1500","70","3000","1500"
"30004311","01","03","1150","1215",25,2.96,"03",1,0,"01",-1,-1,-1,"-1",-1,"97","18","02","01","02",1,1,2,"01","02","NHB",55,"02",-1,"02","40","01","02","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","02","06","01","02","02",74857.9153318056,"03",3.300696,61,"02","01","C","T","60","7000","1500","1500","70","3000","1500","20","750","300","350","20","3000","1500"
"30004311","01","04","1310","1325",15,1.412,"03",1,1,"01",-1,-1,-1,"-1",-1,"02","11","02","01","01",2,0,2,"01","02","HBSHOP",-9,"02",-1,"02","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","02","06","01","02","02",74857.9153318056,"03",1.5745212,61,"02","01","T","C","20","750","300","350","20","3000","1500","30","7000","1500","1500","70","7000","3000"
"30004311","02","01","1130","1150",20,3.299,"03",0,0,"01",-1,-1,-1,"-1",-1,"02","01","02","01","01",1,0,1,"02","02","HBO",10,"02",3.299,"01","70","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","01","97","01","02","01",80392.2027600847,"04",3.6787149,61,"01","01","C","C","30","7000","1500","1500","70","7000","3000","60","7000","1500","1500","70","3000","1500"
"30004311","02","02","1200","1215",15,2.96,"03",1,1,"01",-1,-1,-1,"-1",-1,"02","06","02","01","01",2,0,2,"02","02","NHB",55,"02",2.96,"01","40","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110202","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","11","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","01","97","01","02","01",80392.2027600847,"03",3.300696,61,"01","01","C","T","60","7000","1500","1500","70","3000","1500","20","750","300","350","20","3000","1500"
"30004311","02","03","1310","1325",15,1.394,"03",1,1,"01",-1,-1,-1,"-1",-1,"02","11","02","01","01",2,0,2,"02","02","HBSHOP",-9,"02",1.394,"01","01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043110203","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","03","02",2,1,"03",1,"CA","06",2,0,"201610","01","10","03","01","02","01","01","01","274.0","09","04","93","01","02","XXXXX","02",61,"03","01","97","01","02","01",80392.2027600847,"03",1.5544494,61,"01","01","T","C","20","750","300","350","20","3000","1500","30","7000","1500","1500","70","7000","3000"
"30004315","01","01","0545","0615",30,12.694,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBW",315,"02",12.694,"01","10","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043150101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","04","01",1,1,"03",1,"TX","48",1,1,"201606","01","09","02","04","02","01","04","01","225.0","07","03","72","01","02","12420","02",69,"03","02","06","01","01","01",111990.317365859,"01",13.627009,69,"02","01","S","U","30","7000","3000","3000","40","7000","3000","60","7000","3000","3000","80","3000","3000"
"30004315","01","02","1130","1145",15,0.703,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","NHB",115,"02",0.703,"01","50","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043150102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","16","04","01",1,1,"03",1,"TX","48",1,1,"201606","01","09","02","04","02","01","04","01","225.0","07","03","72","01","02","12420","02",69,"03","02","06","01","01","01",111990.317365859,"10",0.7839153,69,"02","01","U","U","60","7000","3000","3000","80","3000","3000","60","7000","3000","3000","80","3000","3000"
"30004315","01","03","1340","1350",10,0.804,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","16","02","01","01",1,1,2,"02","02","NHB",105,"02",0.804,"01","80","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043150103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","13","04","01",1,1,"03",1,"TX","48",1,1,"201606","01","09","02","04","02","01","04","01","225.0","07","03","72","01","02","12420","02",69,"03","02","06","01","01","01",111990.317365859,"04",0.8965404,69,"02","01","U","U","60","7000","3000","3000","80","3000","3000","60","7000","7000","5000","70","7000","7000"
"30004315","01","04","1535","1545",10,0.865,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","13","02","01","01",1,0,1,"02","02","NHB",390,"02",0.865,"01","10","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043150104","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","03","04","01",1,1,"03",1,"TX","48",1,1,"201606","01","09","02","04","02","01","04","01","225.0","07","03","72","01","02","12420","02",69,"03","02","06","01","01","01",111990.317365859,"10",0.9645615,69,"02","01","U","U","60","7000","7000","5000","70","7000","7000","60","7000","3000","3000","80","3000","3000"
"30004315","01","05","2215","2245",30,7.852,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","03","02","01","01",1,0,1,"02","02","HBW",-9,"02",7.852,"01","01","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043150105","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","01","04","01",1,1,"03",1,"TX","48",1,1,"201606","01","09","02","04","02","01","04","01","225.0","07","03","72","01","02","12420","02",69,"03","02","06","01","01","01",111990.317365859,"01",8.429122,69,"02","01","U","S","60","7000","3000","3000","80","3000","3000","30","7000","3000","3000","40","7000","3000"
"30004319","02","01","0617","0646",29,12.508,"97",1,0,"-1",-1,-1,-1,"-1",-1,"-1","01","02","02","-1",1,1,2,"-1","02","HBW",-9,"02",-1,"-1","10","02","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043190201","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","04","03","02",2,3,"07",2,"TX","48",2,1,"201608","01","02","02","05","02","01","04","01","207.6","07","03","72","01","01","26420","02",32,"04","01","01","02","01","01",323824.0129032,"02",12.508,32,"01","-1","S","T","70","7000","3000","3000","80","17000","7000","30","300","50","75","20","50","50"
"30004320","01","01","1410","1420",10,4.32,"03",0,0,"01",-1,-1,-1,"-1",-1,"01","01","02","01","01",1,0,1,"02","02","HBO",1,"02",4.32,"01","70","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043200101","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","05","01",1,1,"05",1,"TX","48",1,0,"201609","01","09","02","05","02","01","04","01","211.8","07","03","72","01","02","19100","02",68,"05","02","06","01","02","01",16808.0206066798,"04",4.817232,68,"02","01","S","C","40","7000","1500","1500","50","1500","750","30","7000","3000","3000","40","7000","3000"
"30004320","01","02","1421","1445",24,5.158,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","06","02","01","01",1,1,2,"02","02","NHB",105,"02",5.158,"01","30","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043200102","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","18","05","01",1,1,"05",1,"TX","48",1,0,"201609","01","09","02","05","02","01","04","01","211.8","07","03","72","01","02","19100","02",68,"05","02","06","01","02","01",16808.0206066798,"06",5.7516858,68,"02","01","C","C","30","7000","3000","3000","40","7000","3000","60","3000","1500","1500","80","1500","1500"
"30004320","01","03","1630","1645",15,5.36,"03",1,0,"01",-1,-1,-1,"-1",-1,"01","18","02","01","01",1,1,2,"02","02","NHB",5,"02",5.36,"01","70","01","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","300043200103","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","06","05","01",1,1,"05",1,"TX","48",1,0,"201609","01","09","02","05","02","01","04","01","211.8","07","03","72","01","02","19100","02",68,"05","02","06","01","02","01",16808.0206066798,"04",5.976936,68,"02","01","C","C","60","3000","1500","1500","80","1500","1500","30","7000","3000","3000","40","7000","3000"
