resp_id,wfh,age,income_100k_plus,service_worker
3948,Often,24,FALSE,TRUE
3949,Unable,20,TRUE,TRUE
3951,Always,73,FALSE,FALSE
3952,Often,28,FALSE,TRUE
3954,Unable,20,TRUE,TRUE
3956,Unable,28,FALSE,FALSE
3958,Often,35,TRUE,FALSE
3960,Rarely,34,FALSE,FALSE
3961,Always,43,FALSE,TRUE
3962,Always,38,FALSE,FALSE
3963,Always,46,FALSE,FALSE
3964,Often,74,TRUE,FALSE
3967,Unable,53,FALSE,TRUE
3969,Unable,57,FALSE,TRUE
3970,Often,42,FALSE,FALSE
3973,Unable,66,FALSE,TRUE
3975,Often,63,FALSE,FALSE
3977,Often,50,FALSE,FALSE
3978,Often,37,TRUE,FALSE
3979,Unable,64,FALSE,TRUE
3982,Unable,55,FALSE,FALSE
3984,Always,36,FALSE,FALSE
3985,Often,52,FALSE,TRUE
3986,Unable,63,TRUE,TRUE
3989,Rarely,27,FALSE,TRUE
3990,Unable,39,TRUE,FALSE
3993,Unable,69,FALSE,FALSE
3994,Unable,72,FALSE,TRUE
3997,Unable,28,FALSE,FALSE
4000,Unable,54,FALSE,TRUE
4002,Unable,71,FALSE,TRUE
4003,Unable,47,FALSE,TRUE
4004,Often,35,FALSE,FALSE
4005,Unable,37,FALSE,FALSE
4006,Unable,81,FALSE,FALSE
4007,Often,54,FALSE,FALSE
4008,Always,29,FALSE,TRUE
4009,Unable,65,TRUE,FALSE
4011,Often,37,FALSE,FALSE
4012,Unable,28,TRUE,TRUE
4014,Often,40,TRUE,FALSE
4015,Rarely,66,TRUE,FALSE
4016,Unable,62,TRUE,TRUE
4018,Unable,39,TRUE,FALSE
4025,Rarely,22,FALSE,TRUE
4027,Often,36,TRUE,TRUE
4029,Always,27,TRUE,FALSE
4035,Unable,52,FALSE,FALSE
4036,Unable,63,FALSE,TRUE
4037,Often,26,FALSE,FALSE
4043,Unable,31,FALSE,TRUE
4045,Unable,32,FALSE,FALSE
4046,Unable,69,FALSE,TRUE
4048,Unable,38,FALSE,FALSE
4049,Unable,34,FALSE,TRUE
4050,Unable,63,FALSE,TRUE
4052,Always,25,FALSE,TRUE
4057,Often,33,TRUE,TRUE
4058,Unable,58,TRUE,TRUE
4060,Rarely,39,FALSE,TRUE
4061,Often,36,TRUE,FALSE
4063,Unable,34,FALSE,TRUE
4064,Unable,20,FALSE,TRUE
4068,Unable,71,FALSE,FALSE
4070,Unable,82,FALSE,FALSE
4071,Often,37,TRUE,FALSE
4073,Unable,62,FALSE,TRUE
4075,Often,41,TRUE,FALSE
4077,Unable,24,FALSE,FALSE
4080,Often,28,FALSE,TRUE
4084,Unable,34,FALSE,FALSE
4086,Unable,62,FALSE,FALSE
4087,Always,58,TRUE,FALSE
4088,Often,25,FALSE,FALSE
4089,Unable,36,FALSE,TRUE
4090,Always,40,TRUE,TRUE
4091,Always,51,FALSE,FALSE
4094,Unable,45,FALSE,FALSE
4095,Often,23,FALSE,TRUE
4098,Often,30,TRUE,FALSE
4099,Unable,25,FALSE,FALSE
4100,Unable,51,TRUE,FALSE
4101,Unable,35,FALSE,FALSE
4102,Unable,52,FALSE,TRUE
4104,Often,29,TRUE,TRUE
4105,Unable,31,FALSE,FALSE
4107,Unable,58,FALSE,FALSE
4110,Often,53,TRUE,FALSE
4111,Unable,39,FALSE,TRUE
4112,Often,28,FALSE,TRUE
4113,Unable,32,FALSE,FALSE
4114,Unable,43,TRUE,TRUE
4115,Unable,53,FALSE,TRUE
4116,Always,44,FALSE,TRUE
4118,Unable,24,FALSE,TRUE
4121,Unable,68,FALSE,FALSE
4123,Unable,66,FALSE,FALSE
4124,Unable,25,FALSE,TRUE
4125,Unable,43,FALSE,TRUE
4127,Often,33,TRUE,FALSE
4128,Unable,30,FALSE,TRUE
4132,Unable,34,FALSE,FALSE
4133,Unable,44,TRUE,TRUE
4137,Often,60,TRUE,FALSE
4138,Unable,37,FALSE,FALSE
4139,Unable,19,FALSE,FALSE
4140,Unable,51,FALSE,TRUE
4142,Often,35,TRUE,FALSE
4143,Unable,20,TRUE,FALSE
4148,Unable,31,FALSE,TRUE
4149,Unable,59,TRUE,FALSE
4151,Unable,50,FALSE,TRUE
4152,Unable,23,FALSE,TRUE
4154,Always,39,FALSE,FALSE
4155,Often,26,TRUE,FALSE
4157,Unable,83,TRUE,TRUE
4162,Unable,45,FALSE,TRUE
4165,Unable,31,FALSE,FALSE
4167,Often,21,TRUE,TRUE
4169,Unable,32,FALSE,TRUE
4170,Often,65,FALSE,FALSE
4172,Unable,24,FALSE,TRUE
4174,Unable,45,FALSE,TRUE
4175,Unable,62,FALSE,TRUE
4180,Unable,32,FALSE,TRUE
4181,Unable,24,FALSE,TRUE
4184,Unable,52,FALSE,FALSE
4187,Unable,40,FALSE,FALSE
4191,Always,37,FALSE,FALSE
4192,Always,23,FALSE,TRUE
4193,Often,40,FALSE,TRUE
4194,Unable,20,FALSE,FALSE
4195,Often,20,FALSE,FALSE
4197,Unable,22,FALSE,TRUE
4199,Unable,44,FALSE,TRUE
4201,Often,35,FALSE,FALSE
4202,Often,40,TRUE,FALSE
4203,Unable,44,FALSE,FALSE
4204,Always,64,FALSE,FALSE
4205,Unable,31,FALSE,TRUE
4207,Unable,63,FALSE,TRUE
4208,Always,22,FALSE,FALSE
4210,Always,45,TRUE,TRUE
4211,Unable,30,FALSE,TRUE
4212,Unable,42,TRUE,FALSE
4213,Unable,32,FALSE,TRUE
4214,Often,20,TRUE,FALSE
4215,Often,38,FALSE,TRUE
4218,Unable,60,FALSE,TRUE
4220,Often,35,FALSE,TRUE
4222,Unable,26,FALSE,FALSE
4224,Always,56,FALSE,TRUE
4225,Often,35,TRUE,FALSE
4227,Often,45,FALSE,FALSE
4229,Unable,22,FALSE,TRUE
4231,Always,27,FALSE,FALSE
4233,Unable,34,FALSE,TRUE
4236,Unable,31,TRUE,FALSE
4237,Often,37,FALSE,FALSE
4239,Often,21,FALSE,TRUE
4241,Unable,31,FALSE,TRUE
4242,Always,31,FALSE,TRUE
4243,Unable,18,TRUE,TRUE
4245,Often,21,FALSE,TRUE
4246,Unable,26,FALSE,FALSE
4247,Always,46,FALSE,FALSE
4249,Always,41,FALSE,FALSE
4251,Always,36,TRUE,FALSE
4252,Rarely,21,TRUE,TRUE
4253,Often,50,FALSE,FALSE
4254,Unable,50,FALSE,FALSE
4256,Unable,66,FALSE,FALSE
4257,Unable,51,FALSE,FALSE
4258,Often,40,TRUE,FALSE
4259,Often,35,TRUE,TRUE
4260,Often,33,TRUE,FALSE
4261,Often,30,TRUE,FALSE
4263,Unable,27,FALSE,FALSE
4264,Unable,70,TRUE,TRUE
4266,Often,20,TRUE,TRUE
4267,Often,28,FALSE,FALSE
4268,Unable,30,FALSE,FALSE
4269,Rarely,18,TRUE,TRUE
4271,Unable,25,FALSE,FALSE
4273,Often,42,TRUE,TRUE
4274,Always,36,FALSE,FALSE
4275,Unable,62,FALSE,TRUE
4276,Unable,28,FALSE,FALSE
4277,Unable,59,FALSE,TRUE
4278,Often,20,TRUE,TRUE
4279,Often,39,FALSE,FALSE
4280,Unable,30,TRUE,FALSE
4281,Often,35,TRUE,FALSE
4284,Always,48,FALSE,FALSE
4285,Unable,62,TRUE,FALSE
4286,Unable,22,FALSE,FALSE
4289,Always,40,TRUE,FALSE
4290,Unable,34,FALSE,FALSE
4295,Rarely,64,FALSE,FALSE
4297,Rarely,57,TRUE,FALSE
4298,Unable,35,FALSE,FALSE
4300,Unable,62,FALSE,FALSE
4301,Unable,62,TRUE,TRUE
4304,Unable,59,TRUE,TRUE
4305,Often,51,FALSE,TRUE
4306,Unable,55,FALSE,TRUE
4307,Unable,45,FALSE,FALSE
4309,Often,60,FALSE,FALSE
4310,Unable,39,FALSE,FALSE
4313,Unable,36,FALSE,FALSE
4314,Unable,31,FALSE,TRUE
4315,Often,21,FALSE,TRUE
4317,Unable,54,TRUE,TRUE
4319,Unable,72,FALSE,TRUE
4320,Unable,57,TRUE,FALSE
4321,Unable,27,TRUE,TRUE
4322,Unable,69,TRUE,FALSE
4325,Often,42,TRUE,FALSE
4329,Unable,30,FALSE,FALSE
4330,Unable,68,FALSE,FALSE
4331,Unable,64,FALSE,TRUE
4333,Unable,25,FALSE,TRUE
4335,Often,63,FALSE,FALSE
4336,Unable,24,FALSE,TRUE
4340,Unable,60,FALSE,TRUE
4341,Always,65,FALSE,FALSE
4343,Always,31,FALSE,TRUE
4344,Unable,27,FALSE,TRUE
4345,Unable,25,FALSE,TRUE
4346,Unable,44,FALSE,TRUE
4347,Unable,33,FALSE,TRUE
4349,Always,43,FALSE,TRUE
4350,Often,66,TRUE,TRUE
4354,Always,29,FALSE,TRUE
4355,Unable,50,TRUE,FALSE
4357,Unable,59,FALSE,FALSE
4358,Unable,58,FALSE,TRUE
4359,Unable,30,FALSE,TRUE
4361,Unable,62,FALSE,TRUE
4362,Always,65,TRUE,FALSE
4372,Unable,49,FALSE,TRUE
4373,Unable,48,FALSE,TRUE
4374,Unable,39,TRUE,TRUE
4381,Always,42,FALSE,FALSE
4382,Often,32,FALSE,FALSE
4384,Unable,40,FALSE,TRUE
4386,Unable,37,FALSE,TRUE
4388,Often,40,TRUE,FALSE
4389,Always,43,FALSE,FALSE
4391,Unable,64,FALSE,TRUE
4393,Often,48,TRUE,FALSE
4396,Often,44,FALSE,TRUE
4398,Often,39,TRUE,TRUE
4400,Unable,62,TRUE,FALSE
4401,Unable,40,FALSE,FALSE
4402,Often,26,FALSE,TRUE
4403,Often,51,TRUE,TRUE
4404,Often,28,TRUE,FALSE
4408,Unable,50,FALSE,TRUE
4409,Unable,50,FALSE,TRUE
4410,Always,33,FALSE,FALSE
4419,Unable,51,FALSE,FALSE
4420,Unable,45,TRUE,TRUE
4421,Often,39,FALSE,TRUE
4422,Often,31,FALSE,FALSE
4426,Often,30,TRUE,FALSE
4427,Often,45,TRUE,TRUE
4428,Often,24,FALSE,FALSE
4430,Unable,36,FALSE,TRUE
4431,Often,20,TRUE,TRUE
4433,Always,41,TRUE,TRUE
4434,Often,58,FALSE,FALSE
4435,Often,41,FALSE,FALSE
4436,Always,60,FALSE,FALSE
4437,Often,37,TRUE,TRUE
4439,Unable,51,FALSE,TRUE
4441,Often,35,TRUE,FALSE
4442,Unable,21,FALSE,TRUE
4443,Unable,28,FALSE,TRUE
4446,Often,23,TRUE,FALSE
4447,Often,45,TRUE,FALSE
4448,Unable,53,FALSE,FALSE
4455,Unable,78,TRUE,FALSE
4456,Unable,23,TRUE,FALSE
4457,Often,23,TRUE,FALSE
4460,Unable,55,FALSE,FALSE
4461,Unable,49,FALSE,FALSE
4463,Unable,59,FALSE,TRUE
4464,Often,40,TRUE,FALSE
4465,Always,45,FALSE,FALSE
4466,Always,35,TRUE,FALSE
4468,Unable,29,FALSE,TRUE
4470,Unable,35,FALSE,TRUE
4471,Unable,30,FALSE,TRUE
4472,Often,72,FALSE,FALSE
4474,Unable,73,FALSE,FALSE
4477,Often,48,TRUE,TRUE
4479,Always,54,TRUE,FALSE
4480,Always,58,TRUE,FALSE
4483,Always,67,TRUE,FALSE
4484,Unable,62,TRUE,FALSE
4485,Often,46,TRUE,FALSE
4486,Unable,24,TRUE,TRUE
4488,Often,67,TRUE,FALSE
4494,Often,41,FALSE,TRUE
4496,Often,67,TRUE,FALSE
4499,Often,65,FALSE,FALSE
4501,Unable,72,FALSE,TRUE
4503,Unable,63,FALSE,TRUE
4504,Often,41,FALSE,FALSE
4508,Rarely,35,FALSE,FALSE
4511,Often,38,FALSE,FALSE
4512,Often,30,FALSE,TRUE
4514,Often,40,FALSE,TRUE
4515,Unable,71,FALSE,FALSE
4516,Often,60,FALSE,TRUE
4517,Unable,40,TRUE,TRUE
4518,Often,58,FALSE,FALSE
4520,Unable,25,FALSE,FALSE
4521,Unable,48,TRUE,TRUE
4523,Always,47,FALSE,TRUE
4527,Often,72,FALSE,FALSE
4528,Rarely,38,TRUE,FALSE
4529,Often,70,FALSE,FALSE
4531,Unable,43,TRUE,TRUE
4532,Unable,27,FALSE,TRUE
4534,Unable,59,FALSE,TRUE
4536,Unable,58,TRUE,FALSE
4539,Unable,22,TRUE,FALSE
4540,Unable,71,FALSE,TRUE
4543,Always,45,FALSE,TRUE
4547,Unable,19,TRUE,FALSE
4550,Often,58,TRUE,FALSE
4551,Unable,18,FALSE,TRUE
4552,Unable,38,FALSE,TRUE
4553,Often,54,TRUE,FALSE
4554,Unable,57,TRUE,TRUE
4555,Unable,25,FALSE,TRUE
4559,Always,53,TRUE,FALSE
4560,Unable,63,FALSE,FALSE
4561,Unable,36,TRUE,FALSE
4562,Often,26,FALSE,FALSE
4564,Often,65,TRUE,FALSE
4565,Often,64,TRUE,FALSE
4566,Unable,52,FALSE,TRUE
4567,Unable,44,FALSE,TRUE
4573,Unable,30,FALSE,FALSE
4574,Unable,49,FALSE,FALSE
4575,Often,33,TRUE,FALSE
4576,Unable,24,TRUE,TRUE
4577,Often,45,FALSE,TRUE
4578,Often,47,TRUE,FALSE
4580,Often,35,FALSE,TRUE
4581,Unable,29,TRUE,TRUE
4582,Unable,52,FALSE,FALSE
4583,Often,19,FALSE,TRUE
4585,Unable,62,FALSE,TRUE
4586,Unable,19,FALSE,TRUE
4587,Often,73,FALSE,FALSE
4588,Unable,25,FALSE,TRUE
4589,Unable,58,TRUE,TRUE
4593,Often,59,TRUE,FALSE
4594,Rarely,33,FALSE,FALSE
4595,Unable,27,FALSE,FALSE
4597,Unable,38,FALSE,FALSE
4598,Often,45,FALSE,FALSE
4601,Often,56,FALSE,FALSE
4604,Often,48,TRUE,FALSE
4606,Often,20,FALSE,TRUE
4607,Rarely,25,FALSE,FALSE
4611,Always,57,TRUE,TRUE
4612,Unable,51,TRUE,TRUE
4613,Unable,66,TRUE,TRUE
4614,Unable,26,FALSE,TRUE
4615,Often,38,FALSE,FALSE
4616,Unable,42,FALSE,FALSE
4618,Unable,73,FALSE,TRUE
4622,Unable,53,FALSE,FALSE
4623,Unable,33,TRUE,TRUE
4624,Unable,46,FALSE,TRUE
4625,Unable,56,FALSE,TRUE
4626,Often,34,FALSE,FALSE
4627,Rarely,18,TRUE,TRUE
4628,Often,44,TRUE,FALSE
4629,Unable,22,FALSE,TRUE
4630,Often,22,FALSE,TRUE
4631,Often,65,FALSE,FALSE
4632,Always,44,TRUE,FALSE
4633,Often,30,FALSE,FALSE
4634,Unable,68,FALSE,TRUE
4637,Unable,30,FALSE,TRUE
4638,Always,27,FALSE,FALSE
4639,Unable,50,FALSE,FALSE
4640,Often,75,FALSE,FALSE
4642,Often,50,FALSE,FALSE
4643,Rarely,26,FALSE,TRUE
4646,Unable,61,FALSE,TRUE
4647,Often,37,TRUE,FALSE
4648,Unable,41,FALSE,FALSE
4649,Unable,25,FALSE,TRUE
4651,Often,43,TRUE,FALSE
4654,Unable,35,FALSE,TRUE
4657,Often,49,FALSE,FALSE
4658,Often,47,FALSE,FALSE
4661,Unable,50,FALSE,FALSE
4664,Unable,30,TRUE,FALSE
4665,Often,24,FALSE,FALSE
4666,Often,27,FALSE,FALSE
4667,Always,33,FALSE,TRUE
4669,Often,68,FALSE,FALSE
4670,Rarely,30,FALSE,TRUE
4671,Often,42,FALSE,FALSE
4672,Often,25,FALSE,TRUE
4677,Unable,59,TRUE,TRUE
4680,Always,40,FALSE,TRUE
4682,Unable,57,FALSE,TRUE
4684,Unable,58,FALSE,TRUE
4686,Always,65,FALSE,FALSE
4691,Often,31,TRUE,TRUE
4692,Rarely,20,FALSE,FALSE
4699,Unable,34,FALSE,TRUE
4701,Unable,63,FALSE,TRUE
4702,Often,35,FALSE,FALSE
4703,Unable,53,FALSE,FALSE
4704,Often,58,FALSE,FALSE
4705,Unable,47,TRUE,TRUE
4706,Often,64,TRUE,TRUE
4708,Often,58,FALSE,TRUE
4710,Often,49,TRUE,FALSE
4711,Often,33,TRUE,TRUE
4712,Unable,28,TRUE,FALSE
4715,Unable,69,FALSE,TRUE
4717,Unable,60,FALSE,TRUE
4718,Always,67,TRUE,FALSE
4719,Often,56,TRUE,FALSE
4720,Unable,32,FALSE,FALSE
4724,Often,55,TRUE,TRUE
4725,Unable,60,TRUE,FALSE
4726,Often,58,TRUE,FALSE
4727,Often,37,TRUE,TRUE
4730,Often,59,FALSE,FALSE
4731,Unable,62,TRUE,TRUE
4732,Often,55,FALSE,TRUE
4734,Unable,62,FALSE,TRUE
4735,Unable,58,TRUE,TRUE
4737,Often,64,TRUE,FALSE
4739,Always,66,FALSE,FALSE
4740,Unable,58,TRUE,TRUE
4741,Often,59,TRUE,FALSE
4743,Often,60,FALSE,FALSE
4745,Often,60,FALSE,FALSE
4746,Often,63,TRUE,FALSE
4747,Unable,56,FALSE,TRUE
4748,Unable,66,TRUE,TRUE
4749,Often,50,FALSE,TRUE
4753,Often,42,FALSE,TRUE
4754,Rarely,54,TRUE,FALSE
4755,Often,52,TRUE,FALSE
4756,Often,55,TRUE,FALSE
4760,Often,63,TRUE,TRUE
4761,Unable,71,FALSE,FALSE
4762,Often,74,FALSE,FALSE
4763,Often,60,TRUE,FALSE
4765,Often,36,TRUE,FALSE
4766,Often,60,TRUE,TRUE
4768,Unable,37,FALSE,FALSE
4770,Unable,67,FALSE,TRUE
4771,Unable,60,FALSE,FALSE
4772,Often,41,FALSE,FALSE
4773,Unable,52,FALSE,TRUE
4774,Often,44,TRUE,FALSE
4776,Often,67,TRUE,FALSE
4777,Unable,44,FALSE,FALSE
4778,Often,23,FALSE,FALSE
4779,Unable,58,FALSE,FALSE
4782,Unable,35,FALSE,FALSE
4783,Unable,41,TRUE,FALSE
4784,Unable,50,FALSE,TRUE
4785,Often,40,TRUE,FALSE
4786,Often,45,TRUE,FALSE
4790,Often,58,TRUE,FALSE
4791,Always,43,FALSE,TRUE
4792,Unable,54,TRUE,TRUE
4798,Often,73,FALSE,FALSE
4801,Always,54,TRUE,FALSE
4802,Unable,53,TRUE,FALSE
4804,Always,39,FALSE,FALSE
4806,Often,39,TRUE,FALSE
4807,Often,30,TRUE,FALSE
4808,Unable,70,TRUE,TRUE
4810,Rarely,49,TRUE,TRUE
4812,Often,56,TRUE,FALSE
4813,Always,56,TRUE,TRUE
4814,Unable,51,TRUE,TRUE
4816,Unable,60,FALSE,FALSE
4818,Often,50,FALSE,FALSE
4819,Often,68,TRUE,TRUE
4820,Unable,58,TRUE,TRUE
4821,Often,50,FALSE,TRUE
4822,Always,57,FALSE,TRUE
4823,Often,52,TRUE,TRUE
4824,Always,65,TRUE,FALSE
4825,Often,45,TRUE,FALSE
4826,Often,51,TRUE,FALSE
4827,Unable,22,TRUE,TRUE
4828,Often,62,TRUE,TRUE
4829,Often,43,FALSE,FALSE
4830,Unable,57,FALSE,TRUE
4831,Often,56,FALSE,FALSE
4833,Unable,39,TRUE,TRUE
4835,Often,35,TRUE,FALSE
4840,Often,45,TRUE,FALSE
4843,Often,29,TRUE,FALSE
4844,Unable,69,FALSE,TRUE
4846,Rarely,72,TRUE,TRUE
4848,Unable,65,FALSE,TRUE
4852,Always,45,TRUE,FALSE
4853,Unable,70,FALSE,FALSE
4854,Always,40,FALSE,FALSE
4855,Unable,22,FALSE,TRUE
4856,Often,39,TRUE,FALSE
4857,Often,67,TRUE,FALSE
4858,Unable,60,FALSE,FALSE
4859,Often,58,TRUE,FALSE
4861,Unable,55,FALSE,TRUE
4862,Unable,30,FALSE,TRUE
4864,Often,45,TRUE,FALSE
4867,Unable,68,FALSE,TRUE
4869,Often,43,FALSE,TRUE
4870,Often,41,FALSE,FALSE
4875,Always,53,FALSE,FALSE
4876,Often,59,FALSE,FALSE
4877,Always,62,TRUE,FALSE
4878,Unable,59,FALSE,TRUE
4880,Always,62,TRUE,FALSE
4882,Unable,20,FALSE,FALSE
4884,Often,50,TRUE,FALSE
4886,Often,45,FALSE,TRUE
4890,Rarely,33,FALSE,TRUE
4891,Unable,67,TRUE,TRUE
4896,Often,63,FALSE,TRUE
4907,Often,21,FALSE,TRUE
4910,Often,59,FALSE,FALSE
4914,Always,24,FALSE,FALSE
4915,Unable,61,FALSE,FALSE
4916,Always,36,FALSE,FALSE
4917,Unable,58,FALSE,TRUE
4918,Unable,52,TRUE,FALSE
4921,Often,43,TRUE,TRUE
4922,Often,52,FALSE,TRUE
4923,Unable,67,TRUE,TRUE
4924,Unable,53,FALSE,TRUE
4925,Often,50,FALSE,TRUE
4927,Unable,55,FALSE,TRUE
4928,Always,58,FALSE,FALSE
4929,Unable,63,FALSE,TRUE
4930,Often,62,TRUE,TRUE
4931,Often,48,FALSE,TRUE
4932,Unable,44,TRUE,TRUE
4933,Often,70,TRUE,TRUE
4934,Unable,55,FALSE,TRUE
4935,Unable,40,TRUE,FALSE
4936,Always,54,FALSE,FALSE
4940,Unable,65,FALSE,FALSE
4942,Often,30,FALSE,FALSE
4950,Often,39,FALSE,FALSE
4952,Rarely,28,FALSE,TRUE
4953,Often,37,TRUE,FALSE
4956,Unable,57,FALSE,TRUE
4957,Unable,36,FALSE,TRUE
4960,Often,49,TRUE,FALSE
4961,Unable,45,TRUE,TRUE
4962,Unable,60,FALSE,FALSE
4963,Unable,30,FALSE,FALSE
4965,Unable,50,FALSE,TRUE
4966,Rarely,33,TRUE,FALSE
4967,Unable,45,TRUE,FALSE
4972,Unable,58,FALSE,TRUE
4973,Unable,39,FALSE,TRUE
4975,Unable,61,FALSE,TRUE
4978,Unable,57,FALSE,TRUE
4980,Unable,34,FALSE,TRUE
4981,Unable,75,TRUE,FALSE
4983,Often,42,FALSE,FALSE
4984,Often,24,FALSE,TRUE
4985,Often,30,FALSE,FALSE
4986,Often,43,TRUE,FALSE
4987,Unable,71,FALSE,TRUE
4989,Often,37,TRUE,FALSE
4990,Rarely,35,TRUE,FALSE
4991,Often,37,TRUE,FALSE
4993,Always,34,TRUE,TRUE
4995,Always,54,TRUE,FALSE
4999,Unable,53,FALSE,FALSE
5002,Unable,44,FALSE,TRUE
5004,Often,41,TRUE,FALSE
5007,Rarely,31,FALSE,TRUE
5008,Unable,27,FALSE,TRUE
5009,Unable,40,TRUE,TRUE
5010,Often,46,FALSE,TRUE
5011,Often,39,TRUE,FALSE
5012,Unable,40,TRUE,TRUE
5018,Often,50,TRUE,FALSE
5020,Often,40,TRUE,FALSE
5022,Unable,23,FALSE,FALSE
5023,Often,37,TRUE,FALSE
5026,Unable,33,FALSE,FALSE
5030,Unable,56,TRUE,TRUE
5032,Always,65,TRUE,TRUE
5033,Often,33,FALSE,TRUE
5035,Unable,47,TRUE,TRUE
5036,Unable,28,FALSE,TRUE
5038,Often,42,FALSE,FALSE
5040,Unable,42,FALSE,TRUE
5041,Often,60,FALSE,FALSE
5042,Unable,51,FALSE,TRUE
5044,Often,32,FALSE,FALSE
5045,Unable,40,FALSE,FALSE
5048,Unable,62,FALSE,TRUE
5049,Unable,64,FALSE,TRUE
5052,Unable,46,FALSE,TRUE
5055,Often,40,TRUE,TRUE
5056,Unable,23,FALSE,TRUE
5057,Unable,27,TRUE,FALSE
5058,Unable,75,FALSE,TRUE
5059,Unable,57,TRUE,FALSE
5060,Unable,68,FALSE,TRUE
5062,Unable,56,FALSE,TRUE
5063,Often,57,FALSE,FALSE
5064,Unable,68,FALSE,FALSE
5065,Always,45,TRUE,FALSE
5068,Often,46,TRUE,FALSE
5071,Unable,58,FALSE,TRUE
5072,Rarely,54,FALSE,TRUE
5073,Unable,25,FALSE,FALSE
5077,Unable,63,FALSE,TRUE
5079,Unable,41,FALSE,TRUE
5080,Often,52,TRUE,FALSE
5082,Unable,64,FALSE,TRUE
5084,Often,57,TRUE,FALSE
5085,Often,38,TRUE,FALSE
5086,Unable,38,FALSE,TRUE
5088,Always,66,FALSE,FALSE
5089,Always,29,FALSE,FALSE
5093,Always,57,FALSE,FALSE
5098,Often,43,FALSE,FALSE
5099,Unable,29,FALSE,FALSE
5100,Often,60,TRUE,TRUE
5101,Often,28,FALSE,FALSE
5102,Rarely,36,TRUE,FALSE
5103,Often,40,TRUE,FALSE
5104,Unable,50,FALSE,FALSE
5105,Rarely,19,TRUE,FALSE
5106,Unable,26,FALSE,TRUE
5109,Unable,64,FALSE,TRUE
5110,Always,58,TRUE,FALSE
5113,Often,40,TRUE,FALSE
5114,Unable,19,FALSE,TRUE
5115,Often,52,TRUE,FALSE
5116,Always,45,TRUE,TRUE
5117,Unable,38,FALSE,FALSE
5118,Unable,28,FALSE,FALSE
5121,Often,30,FALSE,FALSE
5123,Often,50,TRUE,TRUE
5125,Unable,28,FALSE,TRUE
5127,Unable,32,FALSE,FALSE
5129,Often,51,TRUE,FALSE
5131,Always,61,FALSE,FALSE
5132,Often,48,FALSE,FALSE
5133,Often,76,TRUE,FALSE
5135,Unable,24,FALSE,TRUE
5136,Often,33,TRUE,FALSE
5138,Rarely,42,FALSE,FALSE
5141,Unable,57,FALSE,TRUE
5142,Unable,60,FALSE,TRUE
5143,Often,35,TRUE,FALSE
5145,Unable,61,FALSE,TRUE
5147,Unable,60,FALSE,FALSE
5148,Always,39,FALSE,FALSE
5150,Unable,45,TRUE,TRUE
5151,Unable,59,FALSE,FALSE
5153,Unable,69,TRUE,FALSE
5155,Unable,37,FALSE,TRUE
5157,Unable,35,FALSE,TRUE
5160,Often,50,TRUE,FALSE
5161,Often,68,FALSE,TRUE
5163,Often,25,FALSE,TRUE
5165,Unable,51,FALSE,TRUE
5167,Unable,32,FALSE,FALSE
5168,Unable,42,TRUE,TRUE
5170,Unable,64,FALSE,FALSE
5171,Unable,50,FALSE,TRUE
5174,Often,66,TRUE,TRUE
5175,Often,35,TRUE,FALSE
5177,Often,51,TRUE,FALSE
5180,Often,25,TRUE,FALSE
5181,Unable,29,TRUE,TRUE
5182,Always,47,FALSE,FALSE
5183,Unable,54,FALSE,TRUE
5185,Unable,20,FALSE,TRUE
5187,Unable,23,FALSE,FALSE
5189,Unable,33,FALSE,FALSE
5190,Often,57,FALSE,TRUE
5191,Often,33,TRUE,FALSE
5192,Often,29,FALSE,FALSE
5193,Unable,19,FALSE,TRUE
5194,Unable,29,FALSE,TRUE
5197,Unable,52,FALSE,FALSE
5198,Unable,55,FALSE,FALSE
5203,Often,43,FALSE,FALSE
5206,Always,60,FALSE,FALSE
5207,Often,21,TRUE,FALSE
5209,Unable,72,FALSE,TRUE
5214,Unable,57,TRUE,TRUE
5218,Often,35,FALSE,TRUE
5220,Always,62,FALSE,TRUE
5222,Always,37,TRUE,FALSE
5223,Rarely,46,FALSE,TRUE
5224,Often,37,FALSE,FALSE
5229,Unable,44,FALSE,TRUE
5231,Often,68,FALSE,FALSE
5233,Often,27,FALSE,FALSE
5234,Always,55,TRUE,FALSE
5235,Often,75,TRUE,FALSE
5236,Often,23,TRUE,FALSE
5237,Often,49,FALSE,TRUE
5238,Always,55,FALSE,FALSE
5239,Often,36,FALSE,FALSE
5240,Rarely,47,FALSE,FALSE
5245,Unable,45,FALSE,FALSE
5246,Unable,41,FALSE,TRUE
5247,Often,45,FALSE,FALSE
5248,Unable,53,FALSE,TRUE
5250,Rarely,23,FALSE,FALSE
5253,Unable,26,FALSE,TRUE
5255,Unable,51,FALSE,FALSE
5256,Unable,48,FALSE,TRUE
5257,Rarely,34,TRUE,FALSE
5258,Rarely,53,FALSE,FALSE
5259,Unable,33,TRUE,FALSE
5260,Unable,45,FALSE,FALSE
5261,Unable,36,FALSE,TRUE
5262,Rarely,28,FALSE,FALSE
5263,Unable,45,FALSE,TRUE
5265,Often,43,FALSE,FALSE
5268,Unable,66,FALSE,TRUE
5269,Unable,48,FALSE,TRUE
5270,Unable,67,TRUE,TRUE
5271,Unable,31,TRUE,TRUE
5273,Often,19,FALSE,FALSE
5274,Unable,47,FALSE,FALSE
