id,carpool,cars_per_driver,hhsize,commute,social
229465,FALSE,1,1,FALSE,FALSE
301003,TRUE,1,2,FALSE,FALSE
277931,TRUE,1,5,FALSE,FALSE
406875,TRUE,0.6666666666666666,4,FALSE,FALSE
643059,FALSE,1.5,6,FALSE,FALSE
427578,TRUE,0.5,2,FALSE,FALSE
758337,FALSE,1.5,2,FALSE,FALSE
676169,FALSE,1.5,2,FALSE,FALSE
251160,TRUE,1.5,4,FALSE,FALSE
103204,FALSE,1,2,FALSE,FALSE
741258,TRUE,1.5,4,FALSE,FALSE
97688,FALSE,1,1,FALSE,FALSE
62451,TRUE,1.3333333333333333,3,FALSE,FALSE
611748,FALSE,1,2,FALSE,FALSE
282038,FALSE,1,1,FALSE,FALSE
240900,FALSE,1,2,FALSE,FALSE
669802,FALSE,2,2,FALSE,TRUE
521077,FALSE,1,4,FALSE,FALSE
465956,FALSE,1.5,3,FALSE,FALSE
708419,TRUE,1,6,FALSE,FALSE
436950,TRUE,0.5,2,FALSE,FALSE
216275,TRUE,1,2,FALSE,FALSE
276922,TRUE,1,2,FALSE,FALSE
623134,FALSE,1,2,TRUE,FALSE
759853,TRUE,1,3,FALSE,FALSE
331898,FALSE,1,2,FALSE,FALSE
471232,TRUE,1,2,TRUE,FALSE
74925,TRUE,1.5,2,FALSE,FALSE
635998,TRUE,1,3,TRUE,FALSE
581585,FALSE,1,2,FALSE,FALSE
206359,TRUE,0.5,4,FALSE,FALSE
765154,FALSE,2,1,FALSE,FALSE
491807,FALSE,1,2,FALSE,FALSE
475914,FALSE,1,2,TRUE,FALSE
118932,FALSE,2,1,FALSE,FALSE
352936,FALSE,1,1,FALSE,FALSE
51241,FALSE,1,1,FALSE,FALSE
645534,FALSE,1,4,FALSE,FALSE
439192,FALSE,4,2,FALSE,FALSE
589035,FALSE,2,2,TRUE,FALSE
257306,FALSE,1.3333333333333333,3,FALSE,FALSE
96804,FALSE,1,2,TRUE,FALSE
213115,FALSE,1.3333333333333333,3,FALSE,FALSE
746896,FALSE,1,2,FALSE,FALSE
478856,TRUE,2,2,FALSE,FALSE
57025,FALSE,2,1,FALSE,FALSE
49676,TRUE,1,2,FALSE,FALSE
667799,FALSE,1.3333333333333333,3,FALSE,FALSE
82676,TRUE,1,2,FALSE,FALSE
524627,TRUE,0.5,2,FALSE,FALSE
447663,FALSE,1.5,2,TRUE,FALSE
165744,TRUE,1.5,2,FALSE,FALSE
279178,FALSE,1,2,FALSE,FALSE
85616,TRUE,1,2,FALSE,FALSE
495065,FALSE,0.5,2,TRUE,FALSE
77566,TRUE,1,4,FALSE,FALSE
585365,FALSE,1,2,FALSE,FALSE
617937,TRUE,0.75,8,FALSE,FALSE
79964,FALSE,1,2,FALSE,FALSE
538140,FALSE,1.5,2,FALSE,FALSE
504429,FALSE,1,2,FALSE,TRUE
476479,TRUE,0.5,2,FALSE,TRUE
439513,TRUE,1,2,FALSE,FALSE
552933,TRUE,1,2,FALSE,FALSE
198433,FALSE,1,5,FALSE,FALSE
720643,TRUE,1,4,TRUE,FALSE
379899,FALSE,1,5,FALSE,TRUE
422808,FALSE,0.6666666666666666,3,FALSE,FALSE
696712,TRUE,1,2,FALSE,TRUE
361137,TRUE,1,2,FALSE,FALSE
708998,TRUE,1.25,5,FALSE,FALSE
428948,TRUE,1.5,4,FALSE,FALSE
539941,FALSE,1,2,TRUE,FALSE
476775,FALSE,1.5,4,FALSE,FALSE
396453,TRUE,1,5,FALSE,FALSE
542320,FALSE,1.3333333333333333,5,TRUE,FALSE
109502,TRUE,0.6666666666666666,4,FALSE,FALSE
265698,FALSE,1,3,FALSE,FALSE
569175,TRUE,1.5,5,FALSE,TRUE
197716,TRUE,1,5,FALSE,FALSE
266547,TRUE,0.5,2,FALSE,FALSE
743096,TRUE,1,1,FALSE,FALSE
50983,FALSE,1,1,FALSE,FALSE
291775,FALSE,2,1,FALSE,FALSE
479,FALSE,1,3,FALSE,FALSE
597081,TRUE,1.5,4,FALSE,FALSE
701568,TRUE,1,2,FALSE,FALSE
752396,FALSE,1,1,FALSE,FALSE
436832,TRUE,3,1,FALSE,FALSE
777451,FALSE,1,2,TRUE,FALSE
417593,TRUE,1,1,FALSE,FALSE
30302,TRUE,1,2,FALSE,FALSE
504465,TRUE,1,4,FALSE,TRUE
221745,TRUE,1.5,2,FALSE,FALSE
382396,FALSE,0.3333333333333333,8,FALSE,FALSE
236761,TRUE,1.5,4,TRUE,FALSE
325566,FALSE,1,2,FALSE,FALSE
391783,FALSE,3,1,FALSE,TRUE
521463,TRUE,1,2,FALSE,FALSE
321003,FALSE,1,2,FALSE,FALSE
259448,FALSE,1,4,TRUE,FALSE
101007,TRUE,2,4,FALSE,FALSE
373440,FALSE,1,2,FALSE,FALSE
734009,FALSE,1,1,FALSE,FALSE
179800,TRUE,1,2,FALSE,FALSE
306252,FALSE,1,2,FALSE,FALSE
625997,FALSE,1.25,4,FALSE,FALSE
31923,FALSE,1,2,TRUE,FALSE
73289,TRUE,1,2,FALSE,FALSE
576524,FALSE,1,4,FALSE,FALSE
473038,FALSE,1,1,FALSE,FALSE
130706,FALSE,1,1,TRUE,FALSE
345661,TRUE,2,3,FALSE,TRUE
296193,FALSE,1,3,TRUE,FALSE
418485,TRUE,1,2,FALSE,FALSE
114622,TRUE,2.5,2,TRUE,FALSE
223280,TRUE,2.5,2,FALSE,FALSE
575774,FALSE,1,1,FALSE,FALSE
552721,FALSE,1,4,FALSE,FALSE
8563,FALSE,0.6666666666666666,6,FALSE,FALSE
305429,FALSE,0.5,2,FALSE,FALSE
26633,FALSE,1,1,FALSE,FALSE
471223,FALSE,1,2,FALSE,FALSE
640004,FALSE,1,4,FALSE,FALSE
31197,FALSE,2,1,FALSE,TRUE
500123,TRUE,1,3,FALSE,FALSE
378557,TRUE,1,5,TRUE,FALSE
412579,FALSE,1,2,FALSE,FALSE
775738,TRUE,1,4,FALSE,FALSE
733797,TRUE,0.6666666666666666,3,FALSE,FALSE
262802,FALSE,1.2,5,FALSE,FALSE
80515,TRUE,1,2,FALSE,FALSE
3731,FALSE,1,1,FALSE,FALSE
272531,TRUE,1,4,FALSE,FALSE
150909,TRUE,0.5,3,FALSE,FALSE
253136,TRUE,1,2,FALSE,FALSE
71663,TRUE,1,2,FALSE,FALSE
23074,FALSE,1,2,FALSE,FALSE
294517,TRUE,1.5,2,FALSE,FALSE
434973,FALSE,3,1,FALSE,FALSE
124243,FALSE,1,1,FALSE,FALSE
290501,TRUE,0.5,5,FALSE,FALSE
301519,TRUE,1,4,FALSE,FALSE
1718,FALSE,1,3,FALSE,FALSE
178545,TRUE,2,4,FALSE,FALSE
126916,FALSE,1,1,TRUE,FALSE
28863,FALSE,1,7,FALSE,FALSE
297171,FALSE,4,1,FALSE,TRUE
79901,TRUE,1,4,FALSE,FALSE
99874,TRUE,0.5,3,FALSE,FALSE
600636,FALSE,1,1,TRUE,FALSE
206181,FALSE,1,3,FALSE,FALSE
554926,FALSE,1,1,FALSE,FALSE
664725,FALSE,0.5,2,FALSE,FALSE
102090,FALSE,1,4,FALSE,FALSE
15016,TRUE,1,5,FALSE,FALSE
595437,FALSE,1,2,FALSE,FALSE
567740,TRUE,0.6666666666666666,3,FALSE,FALSE
681207,TRUE,1,1,FALSE,FALSE
274442,FALSE,1.5,4,TRUE,FALSE
511252,TRUE,1,3,TRUE,FALSE
284779,TRUE,1,2,FALSE,FALSE
768161,TRUE,2.5,3,FALSE,FALSE
34230,FALSE,1,1,FALSE,FALSE
570646,TRUE,1,4,FALSE,FALSE
615474,FALSE,1,2,FALSE,FALSE
783870,TRUE,1,2,FALSE,FALSE
275143,TRUE,1,2,FALSE,FALSE
562782,TRUE,1,3,FALSE,FALSE
485220,FALSE,1,2,FALSE,TRUE
694878,FALSE,0.5,2,FALSE,FALSE
117993,TRUE,2,2,FALSE,FALSE
426985,FALSE,1,1,FALSE,FALSE
497370,FALSE,1,5,TRUE,FALSE
743705,FALSE,1.5,2,FALSE,FALSE
132540,FALSE,1,2,FALSE,TRUE
217565,FALSE,1,1,FALSE,FALSE
175054,TRUE,1.5,5,FALSE,FALSE
430840,TRUE,2,2,FALSE,FALSE
190310,FALSE,1,2,FALSE,FALSE
263115,FALSE,1,4,FALSE,FALSE
63459,FALSE,1,1,FALSE,FALSE
177319,FALSE,2,1,FALSE,FALSE
161496,TRUE,1,6,FALSE,FALSE
64617,TRUE,1,4,FALSE,FALSE
483378,FALSE,1,2,FALSE,FALSE
434721,TRUE,1,2,FALSE,TRUE
251489,FALSE,1.2,5,FALSE,FALSE
302679,FALSE,1,3,FALSE,FALSE
785836,FALSE,0.5,2,FALSE,FALSE
659870,FALSE,1,5,FALSE,TRUE
319908,TRUE,1,5,FALSE,FALSE
581083,FALSE,4,1,FALSE,FALSE
700517,FALSE,2,2,TRUE,FALSE
422581,TRUE,0.6666666666666666,7,FALSE,FALSE
529677,TRUE,1,1,FALSE,FALSE
556093,TRUE,1,2,FALSE,FALSE
475009,TRUE,1,4,FALSE,FALSE
477998,TRUE,1.5,6,FALSE,FALSE
470786,FALSE,1,3,FALSE,FALSE
439472,TRUE,1,2,FALSE,FALSE
90420,FALSE,1,1,FALSE,TRUE
38650,FALSE,1,1,FALSE,FALSE
757409,FALSE,1,2,FALSE,TRUE
166930,FALSE,1,2,FALSE,FALSE
15236,FALSE,1,2,FALSE,FALSE
518893,FALSE,2,2,TRUE,FALSE
379195,FALSE,2,1,FALSE,FALSE
770039,FALSE,2,3,TRUE,FALSE
702616,TRUE,1,3,FALSE,FALSE
699363,FALSE,1,1,TRUE,FALSE
23355,FALSE,1,2,FALSE,FALSE
46711,TRUE,1,2,FALSE,FALSE
504035,TRUE,1.6666666666666667,6,FALSE,FALSE
777571,FALSE,1,1,FALSE,FALSE
667295,TRUE,1,6,FALSE,FALSE
146854,TRUE,0.5,2,FALSE,FALSE
201810,FALSE,1,1,TRUE,FALSE
280501,FALSE,2,1,TRUE,FALSE
774990,FALSE,1,2,TRUE,FALSE
22600,FALSE,1,3,FALSE,FALSE
405132,TRUE,1,2,FALSE,FALSE
661980,FALSE,1,1,FALSE,FALSE
70777,FALSE,1.5,2,TRUE,FALSE
202172,FALSE,1,1,FALSE,FALSE
650017,FALSE,2.5,2,FALSE,FALSE
629053,FALSE,1,1,TRUE,FALSE
91380,TRUE,1,2,FALSE,FALSE
683377,FALSE,1,4,FALSE,FALSE
34228,FALSE,1,1,FALSE,FALSE
536249,TRUE,1,2,FALSE,FALSE
336816,FALSE,1,4,FALSE,FALSE
207188,TRUE,0.5,2,FALSE,FALSE
22979,FALSE,1,1,FALSE,FALSE
514083,FALSE,1.25,5,FALSE,FALSE
448829,TRUE,1,5,FALSE,TRUE
494810,TRUE,1,1,FALSE,FALSE
709441,FALSE,1,1,FALSE,FALSE
170461,TRUE,1,3,FALSE,FALSE
720931,FALSE,1,4,FALSE,FALSE
614379,TRUE,1,5,FALSE,TRUE
338140,FALSE,1,1,FALSE,FALSE
450221,TRUE,1,2,FALSE,FALSE
236671,FALSE,2,1,FALSE,FALSE
748012,TRUE,1,2,FALSE,FALSE
555624,FALSE,1,2,TRUE,FALSE
91072,TRUE,1,3,FALSE,FALSE
282520,FALSE,1,2,FALSE,FALSE
299767,TRUE,1.5,4,FALSE,FALSE
765006,TRUE,1,3,FALSE,FALSE
617424,FALSE,1,2,FALSE,FALSE
746270,TRUE,1.5,4,FALSE,FALSE
685681,TRUE,1,3,FALSE,FALSE
196221,TRUE,2,2,FALSE,TRUE
328139,TRUE,1,2,FALSE,TRUE
201169,FALSE,4,2,FALSE,FALSE
410820,FALSE,1,3,FALSE,FALSE
268350,FALSE,1,8,FALSE,FALSE
482962,TRUE,0.75,4,FALSE,FALSE
314515,TRUE,1,1,FALSE,FALSE
395612,TRUE,1,3,FALSE,FALSE
248744,FALSE,1,1,FALSE,FALSE
87545,TRUE,0.3333333333333333,8,FALSE,FALSE
183732,TRUE,1,2,FALSE,FALSE
602720,FALSE,3,1,FALSE,FALSE
164897,FALSE,1,2,FALSE,FALSE
743464,FALSE,1,4,FALSE,FALSE
648124,FALSE,1,2,TRUE,FALSE
654722,FALSE,1,2,FALSE,FALSE
265870,TRUE,1.5,2,FALSE,FALSE
44600,TRUE,2,2,FALSE,FALSE
540413,TRUE,1,2,FALSE,TRUE
541968,TRUE,1,2,FALSE,FALSE
84901,TRUE,1,2,FALSE,FALSE
31151,FALSE,1.5,4,FALSE,FALSE
564808,FALSE,1.5,3,FALSE,FALSE
466369,FALSE,1,2,TRUE,FALSE
44664,TRUE,1,3,FALSE,FALSE
65641,FALSE,1,2,FALSE,TRUE
47685,TRUE,1,5,FALSE,FALSE
587829,FALSE,1,3,FALSE,FALSE
490551,TRUE,1,4,FALSE,FALSE
336047,TRUE,1,1,FALSE,TRUE
602026,FALSE,1,3,TRUE,FALSE
103114,TRUE,1,3,FALSE,FALSE
785173,FALSE,2,1,FALSE,FALSE
659587,TRUE,1.3333333333333333,3,FALSE,FALSE
783071,TRUE,1,4,FALSE,FALSE
244254,TRUE,1,4,FALSE,FALSE
146296,TRUE,1,4,FALSE,FALSE
199019,FALSE,1.5,2,TRUE,FALSE
5291,FALSE,1,2,TRUE,FALSE
37085,FALSE,2,1,FALSE,TRUE
378751,FALSE,1,3,FALSE,FALSE
85101,TRUE,1,3,FALSE,FALSE
539005,FALSE,1,2,FALSE,FALSE
318678,TRUE,1,4,FALSE,FALSE
741371,TRUE,1.5,2,FALSE,FALSE
529726,FALSE,1.5,2,FALSE,TRUE
350211,FALSE,1,1,FALSE,FALSE
266117,FALSE,1,2,FALSE,FALSE
31691,FALSE,1.5,2,FALSE,FALSE
473297,FALSE,2,3,TRUE,FALSE
236092,TRUE,1,2,FALSE,FALSE
485132,FALSE,1.5,3,FALSE,FALSE
677953,TRUE,0.6666666666666666,4,FALSE,FALSE
11411,FALSE,1,2,FALSE,FALSE
215416,FALSE,1,3,FALSE,TRUE
234650,TRUE,1,4,FALSE,FALSE
458640,FALSE,0.5,3,FALSE,FALSE
699877,TRUE,1,2,FALSE,FALSE
230868,TRUE,0.5,3,FALSE,FALSE
118851,TRUE,1,7,FALSE,FALSE
366525,FALSE,2,1,FALSE,FALSE
738484,FALSE,1,2,FALSE,FALSE
501664,FALSE,1,1,FALSE,FALSE
126009,FALSE,1,2,FALSE,FALSE
604914,FALSE,1,2,FALSE,FALSE
448155,FALSE,0.5,2,FALSE,FALSE
573710,TRUE,0.5,6,FALSE,TRUE
519659,TRUE,1,1,FALSE,FALSE
77946,TRUE,1,3,FALSE,FALSE
445859,TRUE,1,2,FALSE,FALSE
455558,FALSE,1,2,TRUE,FALSE
545036,TRUE,1,3,FALSE,FALSE
304124,TRUE,1.5,6,FALSE,FALSE
309086,TRUE,2,4,FALSE,FALSE
604256,FALSE,1.6666666666666667,3,FALSE,FALSE
566170,TRUE,1.6666666666666667,6,FALSE,FALSE
747021,FALSE,1,3,FALSE,FALSE
540808,FALSE,1,2,FALSE,FALSE
288508,FALSE,1,2,FALSE,FALSE
115198,FALSE,1,3,FALSE,FALSE
26379,TRUE,2,1,FALSE,TRUE
375906,FALSE,1,2,FALSE,FALSE
622149,TRUE,2,1,FALSE,FALSE
37215,FALSE,1.5,6,FALSE,FALSE
309788,FALSE,1,2,FALSE,FALSE
592480,TRUE,1,2,FALSE,FALSE
478621,FALSE,1,1,FALSE,FALSE
713967,TRUE,1,5,FALSE,FALSE
6735,FALSE,1.5,2,FALSE,TRUE
463441,TRUE,1.3333333333333333,7,FALSE,FALSE
536597,FALSE,1,5,TRUE,FALSE
100997,TRUE,1,2,FALSE,FALSE
616908,FALSE,1,1,FALSE,TRUE
98719,FALSE,1,1,FALSE,FALSE
97304,FALSE,1,2,FALSE,FALSE
518665,TRUE,0.6666666666666666,5,FALSE,FALSE
682068,TRUE,2,2,FALSE,FALSE
702282,TRUE,2.5,4,FALSE,TRUE
433611,TRUE,1,2,FALSE,FALSE
95374,FALSE,3,2,FALSE,FALSE
614381,TRUE,1,5,FALSE,FALSE
190983,TRUE,1,4,FALSE,FALSE
480803,TRUE,0,3,FALSE,FALSE
138770,FALSE,1,1,FALSE,FALSE
180945,TRUE,1,4,FALSE,FALSE
508848,TRUE,2,2,FALSE,FALSE
713979,TRUE,1.5,5,FALSE,FALSE
580347,TRUE,1,2,FALSE,FALSE
90852,TRUE,1.5,3,FALSE,FALSE
478825,FALSE,1,2,FALSE,TRUE
282211,TRUE,1,2,FALSE,FALSE
691418,TRUE,1.5,2,FALSE,FALSE
72076,FALSE,1,1,FALSE,FALSE
515280,FALSE,1,2,TRUE,FALSE
414531,FALSE,1.5,2,FALSE,FALSE
609770,FALSE,1.3333333333333333,6,FALSE,FALSE
739562,FALSE,2,3,FALSE,FALSE
8805,TRUE,1,4,FALSE,FALSE
513848,FALSE,1.5,2,FALSE,FALSE
173245,TRUE,1,2,FALSE,FALSE
356446,FALSE,1,1,FALSE,TRUE
208960,TRUE,1.5,2,FALSE,FALSE
646723,FALSE,1,2,FALSE,FALSE
364388,TRUE,0.5,2,FALSE,FALSE
591279,FALSE,0.5,2,FALSE,FALSE
507989,TRUE,2,2,FALSE,TRUE
763702,TRUE,0.5,4,FALSE,FALSE
350398,FALSE,1,2,FALSE,FALSE
407237,TRUE,1,2,FALSE,TRUE
417582,TRUE,1,5,FALSE,FALSE
119200,FALSE,1,5,FALSE,FALSE
27968,TRUE,1,4,FALSE,TRUE
450053,FALSE,2,4,FALSE,FALSE
275060,FALSE,1,1,FALSE,FALSE
489661,TRUE,1,2,FALSE,FALSE
733373,TRUE,1.5,2,FALSE,TRUE
73772,FALSE,2,1,FALSE,FALSE
114392,FALSE,3,4,FALSE,FALSE
120205,TRUE,0.5,3,FALSE,FALSE
430845,TRUE,2,2,FALSE,FALSE
726602,TRUE,1,2,FALSE,FALSE
360963,FALSE,1,1,FALSE,FALSE
548285,TRUE,0.5,3,FALSE,FALSE
33043,FALSE,1,2,FALSE,FALSE
507028,FALSE,1,8,TRUE,FALSE
707783,TRUE,1,2,FALSE,FALSE
751984,TRUE,1,1,TRUE,FALSE
82351,FALSE,1,1,FALSE,FALSE
274146,TRUE,1,3,FALSE,FALSE
739985,TRUE,1,1,TRUE,FALSE
151380,FALSE,1,3,TRUE,FALSE
280653,TRUE,0.5,2,FALSE,FALSE
498402,FALSE,1.5,2,FALSE,FALSE
583108,FALSE,1,1,FALSE,FALSE
765131,FALSE,1,1,FALSE,FALSE
306995,TRUE,1,1,TRUE,FALSE
248041,FALSE,1,6,FALSE,FALSE
401432,TRUE,1,5,FALSE,TRUE
208273,FALSE,1,4,FALSE,FALSE
219642,TRUE,1,5,FALSE,FALSE
497778,FALSE,1,1,FALSE,FALSE
451233,TRUE,1,2,FALSE,FALSE
457973,FALSE,1.6666666666666667,3,FALSE,FALSE
305793,FALSE,1,2,FALSE,FALSE
402271,TRUE,2,2,FALSE,FALSE
466784,FALSE,1,2,FALSE,FALSE
403458,FALSE,1,4,TRUE,FALSE
528618,TRUE,2,2,FALSE,FALSE
135359,FALSE,1,2,FALSE,FALSE
191437,TRUE,1,4,FALSE,FALSE
584611,TRUE,2,2,FALSE,TRUE
52769,FALSE,1.5,2,TRUE,FALSE
441451,FALSE,1,2,FALSE,FALSE
114659,FALSE,1,2,FALSE,FALSE
291719,FALSE,1,2,FALSE,FALSE
234467,FALSE,1,4,FALSE,FALSE
563539,TRUE,1,6,FALSE,FALSE
524142,FALSE,2,2,FALSE,FALSE
314952,FALSE,1.3333333333333333,4,FALSE,FALSE
527244,FALSE,1,1,FALSE,FALSE
519266,FALSE,1,3,FALSE,FALSE
505229,TRUE,1.5,2,FALSE,FALSE
394963,TRUE,1,4,FALSE,FALSE
143018,FALSE,1,2,TRUE,FALSE
293000,TRUE,1,2,FALSE,FALSE
607797,FALSE,1.5,2,FALSE,FALSE
366671,TRUE,1,4,FALSE,FALSE
142176,FALSE,1,4,FALSE,FALSE
317703,TRUE,1,3,FALSE,FALSE
652087,FALSE,1,1,FALSE,FALSE
172914,FALSE,2,1,FALSE,FALSE
26605,FALSE,1,1,FALSE,FALSE
471834,FALSE,0.6666666666666666,3,FALSE,FALSE
346134,FALSE,2,2,TRUE,FALSE
280052,TRUE,1.5,2,FALSE,FALSE
151241,FALSE,1,1,FALSE,FALSE
418534,FALSE,1.3333333333333333,4,TRUE,FALSE
764109,FALSE,1,1,FALSE,FALSE
497557,FALSE,1,1,FALSE,FALSE
12799,FALSE,1,3,FALSE,FALSE
582241,FALSE,1,2,FALSE,FALSE
37451,FALSE,1,1,FALSE,FALSE
134667,FALSE,1,2,TRUE,FALSE
693583,FALSE,1.5,2,FALSE,FALSE
464317,FALSE,1,2,FALSE,FALSE
143074,FALSE,2,2,FALSE,FALSE
537144,TRUE,1,2,FALSE,FALSE
507213,TRUE,1,2,FALSE,FALSE
71062,TRUE,1,4,FALSE,FALSE
504019,TRUE,1.6666666666666667,6,FALSE,FALSE
595012,FALSE,1,1,FALSE,TRUE
278450,FALSE,2,4,FALSE,FALSE
414445,FALSE,1,1,FALSE,FALSE
333315,FALSE,2,1,FALSE,FALSE
132862,TRUE,1,2,FALSE,FALSE
561066,TRUE,1.5,2,FALSE,FALSE
129664,TRUE,1,1,FALSE,FALSE
218553,TRUE,1,3,FALSE,FALSE
96885,FALSE,2,2,FALSE,FALSE
253970,TRUE,0.5,2,FALSE,FALSE
361518,FALSE,0.6666666666666666,3,FALSE,FALSE
575539,FALSE,2,1,FALSE,FALSE
594950,FALSE,2,2,FALSE,FALSE
784719,TRUE,0.5,2,FALSE,FALSE
523957,FALSE,3,2,TRUE,FALSE
379434,TRUE,1.5,4,FALSE,FALSE
141118,FALSE,1,2,FALSE,FALSE
27882,FALSE,1,1,FALSE,FALSE
789413,FALSE,1,1,FALSE,FALSE
621206,TRUE,1,3,FALSE,FALSE
679438,TRUE,1.5,2,FALSE,FALSE
630182,TRUE,1,2,FALSE,FALSE
557876,FALSE,1,1,FALSE,FALSE
571616,FALSE,2,2,FALSE,FALSE
182485,TRUE,3,2,FALSE,FALSE
717827,FALSE,1,3,FALSE,TRUE
250530,FALSE,4,3,TRUE,FALSE
109141,FALSE,0.5,2,FALSE,FALSE
338967,TRUE,1,4,FALSE,FALSE
655155,TRUE,1.6666666666666667,6,FALSE,FALSE
110894,TRUE,1.5,4,FALSE,FALSE
673395,TRUE,1,5,FALSE,TRUE
431583,TRUE,1,4,FALSE,TRUE
500843,FALSE,1,1,FALSE,FALSE
104912,TRUE,1.3333333333333333,4,FALSE,FALSE
257806,TRUE,2.5,2,FALSE,FALSE
743059,FALSE,1,1,FALSE,FALSE
291290,TRUE,0.6666666666666666,10,FALSE,FALSE
204739,FALSE,1,1,FALSE,FALSE
347675,FALSE,1,2,FALSE,FALSE
690217,FALSE,1,5,TRUE,FALSE
556120,FALSE,1,2,FALSE,FALSE
196539,TRUE,1.5,5,TRUE,FALSE
655020,TRUE,1.5,2,FALSE,FALSE
477161,TRUE,0,1,FALSE,FALSE
599433,FALSE,3.5,2,FALSE,FALSE
407298,FALSE,1,1,FALSE,FALSE
463972,FALSE,1,1,FALSE,FALSE
744124,TRUE,3,1,FALSE,FALSE
36773,FALSE,1,3,FALSE,FALSE
758264,FALSE,1,3,FALSE,FALSE
607197,FALSE,0.5,2,FALSE,FALSE
176970,FALSE,1,1,FALSE,FALSE
753165,TRUE,1,7,TRUE,FALSE
184549,FALSE,2,2,TRUE,FALSE
98820,TRUE,1,4,FALSE,FALSE
462803,FALSE,1,3,FALSE,FALSE
199681,FALSE,1.5,2,FALSE,FALSE
510304,FALSE,1,2,FALSE,FALSE
411622,FALSE,1,2,FALSE,TRUE
653603,FALSE,1,3,TRUE,FALSE
129004,TRUE,0.5,2,FALSE,FALSE
271802,FALSE,1,7,FALSE,FALSE
108157,TRUE,1,5,FALSE,FALSE
312550,FALSE,2,2,FALSE,FALSE
713716,FALSE,1,3,FALSE,FALSE
761327,FALSE,1,1,FALSE,FALSE
686207,FALSE,1,2,FALSE,FALSE
474507,TRUE,1,4,TRUE,FALSE
448447,TRUE,1.5,4,FALSE,FALSE
155674,FALSE,1,2,FALSE,FALSE
336208,FALSE,1.5,2,FALSE,FALSE
92728,FALSE,1,1,TRUE,FALSE
745304,FALSE,1,7,TRUE,FALSE
4340,TRUE,1,3,FALSE,FALSE
67940,FALSE,1,1,FALSE,FALSE
502894,FALSE,1.6666666666666667,3,FALSE,FALSE
725746,TRUE,1,5,FALSE,FALSE
550799,FALSE,1,2,FALSE,FALSE
509280,FALSE,1,2,TRUE,FALSE
19946,TRUE,1.5,2,FALSE,FALSE
476395,FALSE,1,2,FALSE,FALSE
254335,TRUE,1,4,FALSE,FALSE
353283,TRUE,1,2,FALSE,FALSE
671696,TRUE,1,5,FALSE,TRUE
629367,FALSE,1,2,FALSE,FALSE
645437,TRUE,1,3,FALSE,FALSE
704282,TRUE,1,5,FALSE,FALSE
187438,TRUE,1,4,FALSE,FALSE
79276,FALSE,1.5,2,FALSE,TRUE
620050,TRUE,1.6666666666666667,3,FALSE,FALSE
470918,FALSE,1,4,FALSE,FALSE
198848,FALSE,1,1,FALSE,FALSE
354416,TRUE,0.5,2,FALSE,FALSE
636792,FALSE,1,4,FALSE,FALSE
315229,FALSE,1,2,FALSE,TRUE
721801,FALSE,1.5,2,FALSE,FALSE
222770,FALSE,0.6666666666666666,5,FALSE,FALSE
745759,FALSE,1,2,FALSE,FALSE
90459,FALSE,1,2,FALSE,FALSE
184160,FALSE,2,2,FALSE,FALSE
286089,TRUE,1,2,TRUE,FALSE
227695,FALSE,1.5,2,TRUE,FALSE
235958,TRUE,1,3,FALSE,FALSE
120251,FALSE,1,4,FALSE,FALSE
96966,TRUE,1,2,FALSE,FALSE
541560,TRUE,1,6,FALSE,FALSE
240203,FALSE,1,2,FALSE,FALSE
234842,FALSE,1,1,FALSE,FALSE
722211,FALSE,1.5,3,FALSE,FALSE
368860,FALSE,1,1,FALSE,FALSE
196581,FALSE,1,1,FALSE,FALSE
352831,TRUE,1,5,FALSE,FALSE
502581,FALSE,1,2,FALSE,FALSE
453578,TRUE,0.5,2,FALSE,FALSE
554512,FALSE,1,1,FALSE,FALSE
75616,FALSE,2,2,FALSE,FALSE
391363,TRUE,1,2,FALSE,FALSE
362816,TRUE,0.6666666666666666,4,FALSE,FALSE
467127,FALSE,2,1,FALSE,FALSE
619447,FALSE,1,2,FALSE,FALSE
686637,TRUE,2,3,FALSE,FALSE
403485,TRUE,0.5,2,FALSE,FALSE
216683,TRUE,1,2,FALSE,FALSE
719408,FALSE,1,1,FALSE,FALSE
509466,TRUE,1,4,FALSE,FALSE
536545,TRUE,1.5,3,FALSE,FALSE
225139,TRUE,1,2,FALSE,FALSE
163199,FALSE,1,2,FALSE,FALSE
654979,FALSE,1,2,FALSE,FALSE
677207,FALSE,1,5,TRUE,FALSE
255946,FALSE,1,4,FALSE,FALSE
184993,FALSE,1.6666666666666667,3,TRUE,FALSE
508484,FALSE,1.6666666666666667,4,TRUE,FALSE
579157,FALSE,1,1,FALSE,FALSE
42486,TRUE,1.5,3,FALSE,FALSE
20485,TRUE,1,4,FALSE,FALSE
738816,FALSE,1.5,2,TRUE,FALSE
341031,FALSE,1,1,FALSE,FALSE
292457,FALSE,1,1,FALSE,TRUE
535649,FALSE,1.5,2,TRUE,FALSE
623747,TRUE,1,3,FALSE,FALSE
351442,FALSE,1,2,TRUE,FALSE
335365,FALSE,1,2,FALSE,TRUE
525115,TRUE,1.5,2,FALSE,TRUE
41489,FALSE,1,1,FALSE,FALSE
620366,TRUE,1,4,FALSE,FALSE
427079,TRUE,1,2,FALSE,FALSE
554815,FALSE,1,4,FALSE,FALSE
609799,TRUE,1,2,FALSE,TRUE
